Borough,Job Type,Job Status,Approved,Job #,Building Type,Pre- Filing Date,BUILDING_CLASS,Job Description,Date_Approved,Fully Paid,GIS_LATITUDE,GIS_LONGITUDE,Initial Cost
BRONX,A2,R,05/11/2023,240346639,1-2-3 FAMILY,04/18/2023,B9,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-11-05,04/18/2023,40.889996,-73.855858,$19636.00
BRONX,A2,R,06/01/2023,240348307,1-2-3 FAMILY,05/19/2023,B2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-01-06,06/01/2023,40.886072,-73.834384,$34748.00
BRONX,A2,R,06/03/2024,240359946,1-2-3 FAMILY,06/03/2024,B2,CEDAR SHAKE RIP - REPLACING WITH NEW PLYWOOD.(SHINGLES ONLY)REMOVING &amp; DISPOSING OLD ROOFING MATERIAL INSTALLING NEW OWENS CORNING DURATION SHINGLE FULL ROOF REPLACEMENT &amp;#8203;8 SQUARES SHINGLE COLOR: HARBOR BLUE REMOVING &amp; DISPOSING OLD ROOFING MATERIAL INSTALLING NEW EPDM 4 SQUARES,2024-03-06,06/03/2024,40.877426,-73.901856,$15921.00
BRONX,A2,R,06/05/2023,240346381,OTHERS,04/13/2023,C1,"INSTALLATION OF 19.71 KW SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-05-06,04/13/2023,40.815496,-73.92134,$85739.00
BRONX,A2,R,06/05/2023,240348414,1-2-3 FAMILY,05/22/2023,A5,"INSTALLATION OF SOLAR PANEL SYSTEMS ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS PER PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-05-06,05/23/2023,40.817679,-73.865939,$13120.00
BRONX,A2,R,06/06/2023,240348879,OTHERS,05/30/2023,C3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-06-06,05/30/2023,40.820437,-73.847865,$51600.00
BRONX,A2,R,06/06/2023,240349100,OTHERS,06/01/2023,D1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-06-06,06/02/2023,40.840076,-73.911785,$1021139.00
BRONX,A2,R,06/07/2023,240348030,1-2-3 FAMILY,05/12/2023,B1,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-07-06,05/12/2023,40.88711,-73.853097,$38400.00
BRONX,A2,R,06/07/2023,240349155,1-2-3 FAMILY,06/02/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-07-06,06/02/2023,40.844556,-73.861753,$31025.00
BRONX,A2,R,06/09/2023,240348664,1-2-3 FAMILY,05/24/2023,C0,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-09-06,05/24/2023,40.862082,-73.864559,$38325.00
BRONX,A2,R,06/09/2023,240348735,OTHERS,05/25/2023,C3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-09-06,05/26/2023,40.872108,-73.902262,$64822.00
BRONX,A2,R,06/09/2023,240349182,1-2-3 FAMILY,06/05/2023,C0,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO  CHANGE IN EGRESS, USE, OR OCCUPANCY",2023-09-06,06/09/2023,40.871947,-73.841434,$32353.00
BRONX,A2,R,06/09/2023,240349431,1-2-3 FAMILY,06/08/2023,A5,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY OR EGRESS. NO CHANGE IN BULK",2023-09-06,06/09/2023,40.875125,-73.847439,$61990.00
BRONX,A2,R,07/02/2024,240360211,1-2-3 FAMILY,07/02/2024,A2,CEDAR SHAKE RIP - REPLACING WITH NEW PLYWOOD    REMOVING &amp; DISPOSING OLD ROOFING MATERIAL  INSTALLING NEW OWENS CORNING DURATION SHINGLE  PARTIAL ROOF REPLACEMENT  &amp;#8203;5 SQUARES  SHINGLE COLOR: CHATEAU GREEN,2024-02-07,07/02/2024,40.828201,-73.82983,$2755.00
BRONX,A2,R,07/03/2023,240350035,1-2-3 FAMILY,06/19/2023,B9,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM.,2023-03-07,06/19/2023,40.87651,-73.859937,$32850.00
BRONX,A2,R,07/03/2023,240350053,1-2-3 FAMILY,06/19/2023,B1,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-03-07,06/19/2023,40.892291,-73.839606,$29891.00
BRONX,A2,R,07/03/2023,240350552,1-2-3 FAMILY,06/26/2023,C0,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISTING ROOFTOP.  NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-03-07,06/26/2023,40.844329,-73.880067,$19700.00
BRONX,A2,R,07/03/2023,240350712,1-2-3 FAMILY,06/28/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-03-07,06/29/2023,40.827797,-73.848581,$35435.00
BRONX,A2,R,07/03/2023,240351025,1-2-3 FAMILY,07/03/2023,B3,"INSTALALTION OF SOLAR PV SYSTEM ON THE EXISITNG ROOFTOP.  NO CHANGES TO THE EGRESS, USE OR OCCUOANCY.",2023-03-07,07/03/2023,40.812982,-73.86049,$34699.00
BRONX,A2,R,07/05/2023,240346531,1-2-3 FAMILY,04/17/2023,B3,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-05-07,04/17/2023,40.843557,-73.854794,$10950.00
BRONX,A2,R,07/05/2023,240346611,1-2-3 FAMILY,04/18/2023,B3,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-05-07,04/18/2023,40.839532,-73.83034,$60225.00
BRONX,A2,R,07/05/2023,240346844,1-2-3 FAMILY,04/20/2023,B9,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-05-07,04/20/2023,40.892208,-73.841519,$14600.00
BRONX,A2,R,07/05/2023,240349841,1-2-3 FAMILY,06/15/2023,A8,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-05-07,06/16/2023,40.823524,-73.807137,$47764.00
BRONX,A2,R,07/05/2023,240350632,1-2-3 FAMILY,06/27/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-05-07,06/28/2023,40.863575,-73.86265,$28613.00
BRONX,A2,R,07/05/2023,240350703,1-2-3 FAMILY,06/28/2023,B2,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-07,06/28/2023,40.846265,-73.863618,$42525.00
BRONX,A2,R,07/06/2023,240346265,1-2-3 FAMILY,04/10/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-06-07,04/10/2023,40.835896,-73.911552,$16425.00
BRONX,A2,R,07/06/2023,240348959,1-2-3 FAMILY,05/31/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-06-07,05/31/2023,40.881361,-73.855818,$20075.00
BRONX,A2,R,07/06/2023,240348977,1-2-3 FAMILY,05/31/2023,C0,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-06-07,05/31/2023,40.892633,-73.84928,$54750.00
BRONX,A2,R,07/08/2023,240346915,1-2-3 FAMILY,04/20/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-08-07,04/20/2023,40.855523,-73.883738,$38325.00
BRONX,A2,R,07/08/2023,240348655,1-2-3 FAMILY,05/24/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-08-07,05/24/2023,40.894045,-73.846021,$12775.00
BRONX,A2,R,07/10/2023,240348174,1-2-3 FAMILY,05/17/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-07,05/17/2023,40.865188,-73.842668,$21900.00
BRONX,A2,R,07/10/2023,240350678,1-2-3 FAMILY,06/27/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM.,2023-10-07,06/27/2023,40.899053,-73.855816,$27375.00
BRONX,A2,R,07/10/2023,240350687,1-2-3 FAMILY,06/27/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-07,06/27/2023,40.87202,-73.857513,$18250.00
BRONX,A2,R,07/10/2023,240351178,1-2-3 FAMILY,07/06/2023,C0,INSTALLATION IS A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-07,07/06/2023,40.877962,-73.85533,$31025.00
BRONX,A2,R,07/10/2023,240351187,1-2-3 FAMILY,07/06/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-07,07/06/2023,40.83383,-73.898711,$20000.00
BRONX,A2,R,07/10/2023,240351285,1-2-3 FAMILY,07/07/2023,B3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-10-07,07/10/2023,40.873748,-73.903944,$57338.00
BRONX,A2,R,07/11/2023,240349912,OTHERS,06/16/2023,D1,"INSTALLATION OF 36.5 KW SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-11-07,07/06/2023,40.842579,-73.88877,$118625.00
BRONX,A2,R,07/11/2023,240350473,1-2-3 FAMILY,06/25/2023,C0,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-11-07,06/26/2023,40.888945,-73.858844,$33375.00
BRONX,A2,R,07/11/2023,240350909,1-2-3 FAMILY,06/29/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-11-07,06/30/2023,40.845655,-73.887677,$30603.00
BRONX,A2,R,07/11/2023,240351454,1-2-3 FAMILY,07/11/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-11-07,07/11/2023,40.887805,-73.816886,$48000.00
BRONX,A2,R,07/12/2023,240351533,1-2-3 FAMILY,07/12/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-12-07,07/12/2023,40.882379,-73.865067,$21900.00
BRONX,A2,R,08/01/2023,240351720,1-2-3 FAMILY,07/14/2023,B1,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-01-08,07/14/2023,40.889472,-73.837609,$20000.00
BRONX,A2,R,08/02/2023,240351392,1-2-3 FAMILY,07/11/2023,C0,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-02-08,07/13/2023,40.83362,-73.891087,$12800.00
BRONX,A2,R,08/02/2023,240351427,1-2-3 FAMILY,07/11/2023,A5,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-02-08,07/13/2023,40.873885,-73.845772,$14400.00
BRONX,A2,R,08/03/2023,240351445,1-2-3 FAMILY,07/11/2023,B2,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-03-08,07/20/2023,40.812035,-73.917942,$10200.00
BRONX,A2,R,08/03/2023,240351659,OTHERS,07/13/2023,D1,"INSTALLATION OF 28.48 KW SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-03-08,07/27/2023,40.849218,-73.883102,$106800.00
BRONX,A2,R,08/04/2023,240352104,1-2-3 FAMILY,07/21/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-04-08,07/21/2023,40.846646,-73.85186,$20000.00
BRONX,A2,R,08/04/2023,240352113,1-2-3 FAMILY,07/21/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-04-08,07/21/2023,40.809068,-73.854133,$26000.00
BRONX,A2,R,08/04/2023,240352186,1-2-3 FAMILY,07/21/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-04-08,07/21/2023,40.822766,-73.846945,$12775.00
BRONX,A2,R,08/04/2023,240352408,1-2-3 FAMILY,07/27/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-04-08,07/27/2023,40.879403,-73.854868,$42525.00
BRONX,A2,R,08/05/2023,240352195,1-2-3 FAMILY,07/21/2023,A5,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-08,07/25/2023,40.824587,-73.893877,$21900.00
BRONX,A2,R,08/06/2023,240352435,1-2-3 FAMILY,07/27/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-06-08,07/28/2023,40.891554,-73.843127,$25421.00
BRONX,A2,R,08/07/2023,240349814,1-2-3 FAMILY,06/15/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-07-08,06/15/2023,40.813857,-73.823653,$40150.00
BRONX,A2,R,08/07/2023,240352505,1-2-3 FAMILY,07/28/2023,B1,"INSTALLATION OF PV SYSTEM ON EXISTING ROOF TOP, NO CHANGES TO USE, EGRESS OR OCCUPANCY.",2023-07-08,07/28/2023,40.823029,-73.821407,$90520.00
BRONX,A2,R,08/08/2023,240349342,1-2-3 FAMILY,06/07/2023,B2,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-08-08,06/07/2023,40.856056,-73.884124,$36500.00
BRONX,A2,R,08/08/2023,240353087,1-2-3 FAMILY,08/07/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-08-08,08/08/2023,40.870653,-73.841021,$29010.00
BRONX,A2,R,08/09/2023,240352088,1-2-3 FAMILY,07/20/2023,B2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-09-08,07/21/2023,40.824331,-73.899676,$57338.00
BRONX,A2,R,08/09/2023,240353167,1-2-3 FAMILY,08/09/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-09-08,08/09/2023,40.893416,-73.841303,$26000.00
BRONX,A2,R,08/10/2023,240352765,1-2-3 FAMILY,08/02/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-10-08,08/02/2023,40.899407,-73.851746,$45000.00
BRONX,A2,R,08/10/2023,240352774,1-2-3 FAMILY,08/02/2023,C0,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-08,08/02/2023,40.883314,-73.862013,$32000.00
BRONX,A2,R,08/10/2023,240352998,OTHERS,08/04/2023,C3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-10-08,08/04/2023,40.830629,-73.875821,$33750.00
BRONX,A2,R,08/11/2023,240352729,1-2-3 FAMILY,08/01/2023,C0,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-11-08,08/01/2023,40.815339,-73.85137,$20034.00
BRONX,A2,R,09/01/2023,240353185,1-2-3 FAMILY,08/09/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-01-09,08/09/2023,40.859773,-73.831282,$14000.00
BRONX,A2,R,09/01/2023,240354237,1-2-3 FAMILY,08/30/2023,B2,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-01-09,08/30/2023,40.901183,-73.853536,$28350.00
BRONX,A2,R,09/01/2023,240354255,1-2-3 FAMILY,08/30/2023,S1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-01-09,08/30/2023,40.873241,-73.868788,$12000.00
BRONX,A2,R,09/05/2023,240354184,1-2-3 FAMILY,08/29/2023,B1,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTE ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-05-09,08/30/2023,40.813271,-73.914707,$20440.00
BRONX,A2,R,09/05/2023,240354219,1-2-3 FAMILY,08/30/2023,C0,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-09,08/30/2023,40.874304,-73.849047,$36000.00
BRONX,A2,R,09/06/2023,240354585,1-2-3 FAMILY,09/06/2023,A1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-06-09,09/06/2023,40.838592,-73.833038,$37050.00
BRONX,A2,R,09/06/2023,240354656,1-2-3 FAMILY,09/06/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-06-09,09/06/2023,40.854329,-73.830009,$28800.00
BRONX,A2,R,09/07/2023,240354068,1-2-3 FAMILY,08/25/2023,B1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-07-09,08/25/2023,40.868371,-73.865298,$62400.00
BRONX,A2,R,09/07/2023,240354399,1-2-3 FAMILY,09/04/2023,C0,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISITNG ROOFTOP.  NO CHANGES TO THE EGRESS, USE OR OCCUPANCY",2023-07-09,09/04/2023,40.837987,-73.926489,$26640.00
BRONX,A2,R,09/08/2023,240354718,1-2-3 FAMILY,09/08/2023,B2,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-08-09,09/08/2023,40.876835,-73.858414,$21000.00
BRONX,A2,R,09/11/2023,240352612,1-2-3 FAMILY,07/31/2023,B2,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-11-09,07/31/2023,40.834973,-73.853989,$38000.00
BRONX,A2,R,09/11/2023,240354601,1-2-3 FAMILY,09/06/2023,A5,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-11-09,09/06/2023,40.8908,-73.8457,$27000.00
BRONX,A2,R,09/12/2023,240353265,1-2-3 FAMILY,08/10/2023,B9,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-09,08/10/2023,40.882322,-73.856243,$33000.00
BRONX,A2,R,09/12/2023,240353318,1-2-3 FAMILY,08/10/2023,B2,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-09,08/10/2023,40.827699,-73.849319,$65475.00
BRONX,A2,R,09/12/2023,240354013,1-2-3 FAMILY,08/25/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-09,08/25/2023,40.873103,-73.842277,$81760.00
BRONX,A2,R,09/12/2023,240354610,1-2-3 FAMILY,09/06/2023,A5,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISITNG ROOFTOP.  NO CHANGES TO THE EGRESS, USE OF OCCUPANCY.",2023-12-09,09/06/2023,40.881362,-73.854307,$51200.00
BRONX,A2,R,10/02/2023,240353381,1-2-3 FAMILY,08/11/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-02-10,08/11/2023,40.866732,-73.847921,$24000.00
BRONX,A2,R,10/02/2023,240355450,1-2-3 FAMILY,09/21/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-02-10,09/28/2023,40.862815,-73.845584,$14921.00
BRONX,A2,R,10/02/2023,240355511,1-2-3 FAMILY,09/22/2023,B2,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-02-10,09/22/2023,40.906708,-73.849273,$39600.00
BRONX,A2,R,10/02/2023,240355628,1-2-3 FAMILY,09/25/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-02-10,09/25/2023,40.84846,-73.81698,$42000.00
BRONX,A2,R,10/02/2023,240355806,1-2-3 FAMILY,09/28/2023,C0,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-02-10,09/28/2023,40.830738,-73.872908,$23725.00
BRONX,A2,R,10/02/2023,240355931,1-2-3 FAMILY,10/02/2023,A1,INSTALLATION OF PV SYSTEM ON EXISTING ROOFTOP. NO CHANGES TO EGRESS OR USE OF OCCUPANCY.,2023-02-10,10/02/2023,40.896988,-73.850948,$42497.00
BRONX,A2,R,10/03/2023,240355487,1-2-3 FAMILY,09/22/2023,C0,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-03-10,09/22/2023,40.894506,-73.844281,$27000.00
BRONX,A2,R,10/03/2023,240355557,1-2-3 FAMILY,09/22/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-03-10,09/26/2023,40.81752,-73.889646,$22122.00
BRONX,A2,R,10/03/2023,240355637,1-2-3 FAMILY,09/25/2023,A5,ROOFTOP SOLAR PANELS INSTALLATION,2023-03-10,09/25/2023,40.888247,-73.851449,$44891.00
BRONX,A2,R,10/03/2023,240355888,1-2-3 FAMILY,09/30/2023,B3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-03-10,09/30/2023,40.8966,-73.84794,$30000.00
BRONX,A2,R,10/03/2023,240355986,1-2-3 FAMILY,10/03/2023,B3,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-03-10,10/03/2023,40.894077,-73.849367,$36000.00
BRONX,A2,R,10/04/2023,240355343,1-2-3 FAMILY,09/19/2023,B3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-04-10,09/19/2023,40.875588,-73.857509,$30000.00
BRONX,A2,R,10/04/2023,240355799,OTHERS,09/28/2023,S9,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-04-10,09/28/2023,40.829858,-73.850564,$30000.00
